timestamp,name,free_spaces,max_spaces,occupied_spaces
06112023-1030,Rathaus,20,170,150
25102023-1931,Rathaus,131,250,119
20112023-1045,Rathaus,38,170,132
31102023-2100,Rathaus,161,250,89
16112023-1940,Rathaus,141,250,109
06112023-1945,Rathaus,172,250,78
17112023-1849,Rathaus,141,250,109
03112023-1424,Rathaus,73,170,97
03112023-1124,Rathaus,16,170,154
16112023-2000,Rathaus,145,250,105
30102023-1336,Rathaus,81,170,89
26102023-1415,Rathaus,40,170,130
25102023-1735,Rathaus,27,170,143
01112023-1045,Rathaus,0,0,0
31102023-1556,Rathaus,51,170,119
13112023-1954,Rathaus,173,250,77
04112023-1530,Rathaus,124,250,126
28102023-1451,Rathaus,111,250,139
29102023-0956,Rathaus,242,250,8
04112023-1131,Rathaus,146,250,104
29102023-1944,Rathaus,80,250,170
02112023-1044,Rathaus,1,170,169
30102023-1519,Rathaus,85,170,85
29102023-1535,Rathaus,127,250,123
06112023-1141,Rathaus,20,170,150
16112023-1920,Rathaus,142,250,108
04112023-1031,Rathaus,158,250,92
31102023-1335,Rathaus,29,170,141
19112023-2040,Rathaus,157,250,93
31102023-1046,Rathaus,2,170,168
18112023-1214,Rathaus,121,250,129
28102023-1626,Rathaus,85,250,165
20112023-1730,Rathaus,89,170,81
09112023-1550,Rathaus,9,170,161
08112023-1641,Rathaus,60,170,110
27102023-0931,Rathaus,92,170,78
07112023-1640,Rathaus,44,170,126
03112023-1036,Rathaus,15,170,155
08112023-1525,Rathaus,39,170,131
10112023-1059,Rathaus,46,170,124
27102023-2025,Rathaus,59,250,191
26102023-0920,Rathaus,94,170,76
26102023-1340,Rathaus,55,170,115
05112023-1815,Rathaus,52,250,198
12112023-1811,Rathaus,156,250,94
15112023-1030,Rathaus,17,170,153
30102023-1040,Rathaus,51,170,119
16112023-1849,Rathaus,143,250,107
17112023-0951,Rathaus,68,170,102
05112023-1200,Rathaus,155,250,95
14112023-2051,Rathaus,222,250,28
31102023-2029,Rathaus,168,250,82
01112023-1535,Rathaus,33,170,137
11112023-1415,Rathaus,136,250,114
01112023-2015,Rathaus,139,250,111
04112023-1850,Rathaus,123,250,127
26102023-1735,Rathaus,34,170,136
26102023-1751,Rathaus,45,170,125
08112023-1751,Rathaus,74,170,96
06112023-1646,Rathaus,83,170,87
11112023-1550,Rathaus,139,250,111
28102023-1920,Rathaus,89,250,161
05112023-1730,Rathaus,31,250,219
10112023-2021,Rathaus,51,250,199
27102023-2015,Rathaus,61,250,189
19112023-1200,Rathaus,219,250,31
30102023-1619,Rathaus,77,170,93
12112023-1545,Rathaus,141,250,109
12112023-1445,Rathaus,152,250,98
07112023-1120,Rathaus,0,0,0
05112023-1235,Rathaus,147,250,103
20112023-1809,Rathaus,182,250,68
13112023-1145,Rathaus,49,170,121
11112023-1916,Rathaus,98,250,152
26102023-1239,Rathaus,64,170,106
02112023-1821,Rathaus,136,250,114
06112023-1850,Rathaus,175,250,75
17112023-1020,Rathaus,50,170,120
10112023-1430,Rathaus,99,170,71
06112023-1025,Rathaus,23,170,147
25102023-1820,Rathaus,130,250,120
15112023-1659,Rathaus,28,170,142
03112023-1149,Rathaus,19,170,151
06112023-1555,Rathaus,71,170,99
06112023-1611,Rathaus,69,170,101
19112023-1915,Rathaus,112,250,138
26102023-1550,Rathaus,19,170,151
26102023-1045,Rathaus,67,170,103
12112023-0926,Rathaus,248,250,2
04112023-1750,Rathaus,135,250,115
06112023-1900,Rathaus,179,250,71
02112023-1601,Rathaus,7,170,163
04112023-2040,Rathaus,0,0,0
27102023-1331,Rathaus,99,170,71
12112023-1955,Rathaus,174,250,76
25102023-1845,Rathaus,134,250,116
18112023-1250,Rathaus,110,250,140
19112023-1940,Rathaus,118,250,132
29102023-1429,Rathaus,137,250,113
12112023-0945,Rathaus,248,250,2
20112023-1224,Rathaus,51,170,119
04112023-1420,Rathaus,123,250,127
11112023-1519,Rathaus,137,250,113
29102023-1510,Rathaus,139,250,111
04112023-2010,Rathaus,24,250,226
31102023-1735,Rathaus,95,170,75
15112023-1520,Rathaus,56,170,114
08112023-0924,Rathaus,38,170,132
26102023-1300,Rathaus,65,170,105
18112023-1150,Rathaus,133,250,117
11112023-1940,Rathaus,87,250,163
10112023-2016,Rathaus,54,250,196
14112023-1215,Rathaus,2,170,168
01112023-2045,Rathaus,144,250,106
17112023-1441,Rathaus,100,170,70
01112023-1351,Rathaus,24,170,146
13112023-1725,Rathaus,106,170,64
03112023-2056,Rathaus,48,250,202
