timestamp,name,free_spaces,max_spaces,occupied_spaces
11112023-1600,Selters Tor,90,158,68
10112023-1750,Selters Tor,116,158,42
05112023-1046,Selters Tor,135,158,23
19112023-1000,Selters Tor,148,158,10
19112023-1214,Selters Tor,147,158,11
07112023-1050,Selters Tor,29,158,129
05112023-0946,Selters Tor,152,158,6
11112023-1846,Selters Tor,140,158,18
01112023-1150,Selters Tor,12,158,146
04112023-1230,Selters Tor,94,158,64
17112023-1815,Selters Tor,130,158,28
03112023-0949,Selters Tor,39,158,119
08112023-1250,Selters Tor,46,158,112
27102023-1129,Selters Tor,72,158,86
29102023-1130,Selters Tor,147,158,11
18112023-1850,Selters Tor,131,158,27
08112023-1100,Selters Tor,19,158,139
09112023-1640,Selters Tor,50,158,108
15112023-1055,Selters Tor,12,158,146
03112023-0909,Selters Tor,65,158,93
13112023-1644,Selters Tor,58,158,100
15112023-1349,Selters Tor,39,158,119
20112023-2019,Selters Tor,141,158,17
31102023-1934,Selters Tor,142,158,16
18112023-1246,Selters Tor,87,158,71
18112023-1636,Selters Tor,86,158,72
16112023-1140,Selters Tor,28,158,130
13112023-0946,Selters Tor,28,158,130
14112023-1440,Selters Tor,19,158,139
01112023-1001,Selters Tor,19,158,139
29102023-1046,Selters Tor,147,158,11
30102023-2026,Selters Tor,145,158,13
05112023-1130,Selters Tor,101,158,57
04112023-1026,Selters Tor,128,158,30
07112023-1030,Selters Tor,29,158,129
31102023-1020,Selters Tor,39,158,119
09112023-1600,Selters Tor,40,158,118
17112023-1105,Selters Tor,34,158,124
30102023-1454,Selters Tor,63,158,95
12112023-1205,Selters Tor,146,158,12
26102023-1850,Selters Tor,122,158,36
30102023-1849,Selters Tor,134,158,24
15112023-1645,Selters Tor,79,158,79
09112023-1050,Selters Tor,31,158,127
11112023-1725,Selters Tor,112,158,46
06112023-1925,Selters Tor,138,158,20
13112023-1340,Selters Tor,23,158,135
04112023-1150,Selters Tor,99,158,59
15112023-1635,Selters Tor,71,158,87
17112023-1616,Selters Tor,87,158,71
04112023-2005,Selters Tor,138,158,20
18112023-1335,Selters Tor,74,158,84
07112023-1645,Selters Tor,60,158,98
02112023-0951,Selters Tor,33,158,125
18112023-0935,Selters Tor,136,158,22
05112023-1615,Selters Tor,126,158,32
15112023-1630,Selters Tor,72,158,86
16112023-1040,Selters Tor,28,158,130
17112023-1535,Selters Tor,71,158,87
17112023-1829,Selters Tor,131,158,27
13112023-1815,Selters Tor,106,158,52
04112023-1216,Selters Tor,95,158,63
13112023-0925,Selters Tor,38,158,120
12112023-1115,Selters Tor,146,158,12
27102023-1036,Selters Tor,80,158,78
15112023-1145,Selters Tor,28,158,130
17112023-0900,Selters Tor,68,158,90
03112023-1159,Selters Tor,29,158,129
02112023-1940,Selters Tor,132,158,26
10112023-1745,Selters Tor,117,158,41
02112023-1731,Selters Tor,90,158,68
01112023-0900,Selters Tor,56,158,102
19112023-0859,Selters Tor,152,158,6
12112023-1941,Selters Tor,147,158,11
30102023-1406,Selters Tor,55,158,103
28102023-1410,Selters Tor,91,158,67
07112023-1235,Selters Tor,33,158,125
12112023-1916,Selters Tor,147,158,11
08112023-1205,Selters Tor,31,158,127
12112023-2045,Selters Tor,149,158,9
03112023-1210,Selters Tor,31,158,127
17112023-1219,Selters Tor,37,158,121
07112023-1630,Selters Tor,57,158,101
11112023-1951,Selters Tor,141,158,17
06112023-1205,Selters Tor,32,158,126
14112023-1314,Selters Tor,29,158,129
18112023-1526,Selters Tor,67,158,91
26102023-1539,Selters Tor,68,158,90
04112023-1735,Selters Tor,114,158,44
13112023-1845,Selters Tor,122,158,36
05112023-1040,Selters Tor,140,158,18
09112023-1840,Selters Tor,117,158,41
01112023-1425,Selters Tor,39,158,119
11112023-1244,Selters Tor,85,158,73
31102023-1141,Selters Tor,27,158,131
03112023-1009,Selters Tor,32,158,126
14112023-1620,Selters Tor,37,158,121
29102023-1939,Selters Tor,147,158,11
19112023-1645,Selters Tor,132,158,26
14112023-1445,Selters Tor,18,158,140
27102023-1921,Selters Tor,124,158,34
19112023-1219,Selters Tor,147,158,11
07112023-2020,Selters Tor,146,158,12
31102023-1805,Selters Tor,102,158,56
20112023-1941,Selters Tor,135,158,23
12112023-1815,Selters Tor,148,158,10
04112023-1450,Selters Tor,88,158,70
08112023-1920,Selters Tor,124,158,34
10112023-0859,Selters Tor,78,158,80
07112023-1930,Selters Tor,139,158,19
01112023-1415,Selters Tor,44,158,114
19112023-1805,Selters Tor,128,158,30
15112023-1945,Selters Tor,144,158,14
14112023-1730,Selters Tor,65,158,93
14112023-1750,Selters Tor,80,158,78
04112023-1520,Selters Tor,82,158,76
13112023-1905,Selters Tor,133,158,25
03112023-1405,Selters Tor,68,158,90
07112023-1009,Selters Tor,30,158,128
04112023-1036,Selters Tor,121,158,37
11112023-2015,Selters Tor,141,158,17
05112023-2020,Selters Tor,148,158,10
27102023-2051,Selters Tor,128,158,30
30102023-1240,Selters Tor,49,158,109
06112023-1306,Selters Tor,43,158,115
31102023-1316,Selters Tor,48,158,110
02112023-1746,Selters Tor,97,158,61
11112023-1619,Selters Tor,96,158,62
28102023-1900,Selters Tor,130,158,28
19112023-1816,Selters Tor,127,158,31
09112023-1635,Selters Tor,52,158,106
12112023-1825,Selters Tor,148,158,10
18112023-1955,Selters Tor,132,158,26
12112023-1630,Selters Tor,136,158,22
30102023-1220,Selters Tor,49,158,109
09112023-1030,Selters Tor,32,158,126
29102023-1836,Selters Tor,145,158,13
16112023-1639,Selters Tor,63,158,95
11112023-1735,Selters Tor,119,158,39
08112023-1515,Selters Tor,78,158,80
28102023-1850,Selters Tor,129,158,29
07112023-1130,Selters Tor,21,158,137
13112023-1016,Selters Tor,14,158,144
12112023-1235,Selters Tor,148,158,10
16112023-1105,Selters Tor,25,158,133
08112023-1531,Selters Tor,82,158,76
16112023-1840,Selters Tor,123,158,35
27102023-0905,Selters Tor,111,158,47
12112023-1134,Selters Tor,146,158,12
17112023-1540,Selters Tor,75,158,83
11112023-2051,Selters Tor,141,158,17
26102023-1724,Selters Tor,82,158,76
12112023-1005,Selters Tor,148,158,10
09112023-1025,Selters Tor,36,158,122
29102023-1540,Selters Tor,139,158,19
18112023-2016,Selters Tor,133,158,25
18112023-1701,Selters Tor,95,158,63
15112023-2015,Selters Tor,146,158,12
29102023-1016,Selters Tor,147,158,11
02112023-0930,Selters Tor,46,158,112
03112023-1550,Selters Tor,79,158,79
01112023-1844,Selters Tor,119,158,39
20112023-1750,Selters Tor,96,158,62
17112023-1230,Selters Tor,48,158,110
26102023-1041,Selters Tor,54,158,104
13112023-1444,Selters Tor,19,158,139
15112023-1445,Selters Tor,45,158,113
09112023-0934,Selters Tor,57,158,101
06112023-1625,Selters Tor,56,158,102
14112023-1040,Selters Tor,15,158,143
27102023-1620,Selters Tor,107,158,51
11112023-1155,Selters Tor,90,158,68
19112023-1701,Selters Tor,129,158,29
29102023-1021,Selters Tor,147,158,11
06112023-1240,Selters Tor,39,158,119
29102023-0935,Selters Tor,146,158,12
07112023-1421,Selters Tor,42,158,116
07112023-0950,Selters Tor,37,158,121
04112023-0925,Selters Tor,141,158,17
26102023-0926,Selters Tor,81,158,77
12112023-1624,Selters Tor,136,158,22
29102023-1850,Selters Tor,145,158,13
26102023-2046,Selters Tor,145,158,13
09112023-1235,Selters Tor,37,158,121
04112023-1935,Selters Tor,136,158,22
14112023-1540,Selters Tor,25,158,133
09112023-1220,Selters Tor,44,158,114
19112023-1944,Selters Tor,142,158,16
