timestamp,name,free_spaces,max_spaces,occupied_spaces
16112023-1820,Karstadt,600,695,95
28102023-1910,Karstadt,0,0,0
20112023-1020,Karstadt,508,695,187
01112023-1506,Karstadt,444,695,251
06112023-0945,Karstadt,566,695,129
16112023-1206,Karstadt,448,695,247
10112023-2025,Karstadt,0,0,0
04112023-1240,Karstadt,365,695,330
26102023-1319,Karstadt,372,695,323
19112023-1501,Karstadt,0,0,0
08112023-2040,Karstadt,0,0,0
01112023-1439,Karstadt,448,695,247
29102023-1246,Karstadt,0,0,0
01112023-1040,Karstadt,476,695,219
13112023-1434,Karstadt,498,695,197
13112023-1409,Karstadt,510,695,185
20112023-1215,Karstadt,415,695,280
04112023-1630,Karstadt,425,695,270
02112023-1646,Karstadt,537,695,158
29102023-1031,Karstadt,0,0,0
29102023-1434,Karstadt,0,0,0
17112023-1955,Karstadt,0,0,0
04112023-1730,Karstadt,527,695,168
09112023-1320,Karstadt,459,695,236
08112023-1035,Karstadt,483,695,212
28102023-2000,Karstadt,0,0,0
12112023-1550,Karstadt,0,0,0
13112023-1030,Karstadt,496,695,199
01112023-2100,Karstadt,0,0,0
15112023-2011,Karstadt,0,0,0
30102023-1921,Karstadt,673,695,22
29102023-1155,Karstadt,0,0,0
29102023-2101,Karstadt,0,0,0
15112023-1814,Karstadt,587,695,108
07112023-1735,Karstadt,565,695,130
29102023-1216,Karstadt,0,0,0
28102023-1526,Karstadt,397,695,298
03112023-1606,Karstadt,506,695,189
13112023-0941,Karstadt,570,695,125
11112023-1239,Karstadt,357,695,338
28102023-0945,Karstadt,537,695,158
18112023-1535,Karstadt,333,695,362
01112023-1316,Karstadt,418,695,277
28102023-1021,Karstadt,458,695,237
09112023-1445,Karstadt,502,695,193
27102023-0945,Karstadt,525,695,170
29102023-1644,Karstadt,0,0,0
30102023-1035,Karstadt,515,695,180
18112023-1626,Karstadt,374,695,321
10112023-1406,Karstadt,497,695,198
14112023-2030,Karstadt,0,0,0
01112023-2034,Karstadt,0,0,0
13112023-1225,Karstadt,483,695,212
26102023-1126,Karstadt,381,695,314
19112023-0940,Karstadt,0,0,0
19112023-1349,Karstadt,0,0,0
29102023-2001,Karstadt,0,0,0
15112023-1439,Karstadt,484,695,211
01112023-1209,Karstadt,423,695,272
11112023-1730,Karstadt,500,695,195
13112023-1035,Karstadt,488,695,207
10112023-1135,Karstadt,465,695,230
28102023-0901,Karstadt,579,695,116
02112023-1611,Karstadt,524,695,171
31102023-1006,Karstadt,555,695,140
17112023-0919,Karstadt,611,695,84
03112023-2036,Karstadt,0,0,0
29102023-1735,Karstadt,0,0,0
04112023-0946,Karstadt,608,695,87
29102023-1330,Karstadt,0,0,0
10112023-1941,Karstadt,0,0,0
14112023-1535,Karstadt,474,695,221
03112023-2031,Karstadt,0,0,0
05112023-1740,Karstadt,0,0,0
05112023-1516,Karstadt,0,0,0
03112023-1635,Karstadt,532,695,163
18112023-2024,Karstadt,0,0,0
08112023-1135,Karstadt,432,695,263
04112023-1659,Karstadt,455,695,240
19112023-1240,Karstadt,0,0,0
10112023-0915,Karstadt,609,695,86
13112023-2015,Karstadt,0,0,0
02112023-1030,Karstadt,503,695,192
19112023-1210,Karstadt,0,0,0
30102023-1045,Karstadt,497,695,198
20112023-1631,Karstadt,480,695,215
17112023-1526,Karstadt,498,695,197
07112023-1436,Karstadt,509,695,186
07112023-1450,Karstadt,511,695,184
02112023-1650,Karstadt,542,695,153
11112023-1259,Karstadt,335,695,360
20112023-2030,Karstadt,0,0,0
26102023-2030,Karstadt,0,0,0
11112023-1651,Karstadt,439,695,256
01112023-1201,Karstadt,421,695,274
20112023-1445,Karstadt,441,695,254
13112023-1550,Karstadt,504,695,191
27102023-1935,Karstadt,0,0,0
07112023-1240,Karstadt,480,695,215
24102023-2056,Karstadt,0,0,0
09112023-2059,Karstadt,0,0,0
06112023-1800,Karstadt,590,695,105
07112023-1745,Karstadt,574,695,121
12112023-0921,Karstadt,0,0,0
19112023-1530,Karstadt,0,0,0
18112023-1739,Karstadt,511,695,184
14112023-1530,Karstadt,478,695,217
16112023-0950,Karstadt,558,695,137
19112023-1725,Karstadt,0,0,0
01112023-1735,Karstadt,553,695,142
17112023-1025,Karstadt,510,695,185
07112023-1020,Karstadt,531,695,164
28102023-1825,Karstadt,397,695,298
15112023-1020,Karstadt,529,695,166
28102023-1610,Karstadt,397,695,298
17112023-1845,Karstadt,597,695,98
27102023-0915,Karstadt,550,695,145
14112023-1745,Karstadt,565,695,130
14112023-1625,Karstadt,497,695,198
15112023-1745,Karstadt,562,695,133
08112023-0949,Karstadt,556,695,139
08112023-2034,Karstadt,0,0,0
17112023-0941,Karstadt,583,695,112
18112023-2004,Karstadt,0,0,0
30102023-1509,Karstadt,501,695,194
30102023-1250,Karstadt,493,695,202
07112023-1045,Karstadt,499,695,196
11112023-1530,Karstadt,376,695,319
30102023-1415,Karstadt,515,695,180
01112023-1020,Karstadt,515,695,180
02112023-1755,Karstadt,593,695,102
13112023-1506,Karstadt,496,695,199
25102023-1739,Karstadt,478,695,217
07112023-1000,Karstadt,558,695,137
02112023-1041,Karstadt,497,695,198
06112023-0920,Karstadt,597,695,98
14112023-1145,Karstadt,466,695,229
02112023-1420,Karstadt,506,695,189
31102023-1049,Karstadt,518,695,177
13112023-1355,Karstadt,507,695,188
19112023-1451,Karstadt,0,0,0
06112023-1949,Karstadt,0,0,0
01112023-1134,Karstadt,422,695,273
18112023-1755,Karstadt,553,695,142
10112023-1645,Karstadt,520,695,175
17112023-1800,Karstadt,554,695,141
30102023-1535,Karstadt,517,695,178
02112023-1950,Karstadt,0,0,0
30102023-1930,Karstadt,0,0,0
17112023-1119,Karstadt,462,695,233
09112023-0925,Karstadt,592,695,103
02112023-1235,Karstadt,485,695,210
18112023-0930,Karstadt,624,695,71
01112023-1244,Karstadt,405,695,290
28102023-1945,Karstadt,0,0,0
03112023-1530,Karstadt,510,695,185
27102023-1715,Karstadt,434,695,261
26102023-1840,Karstadt,548,695,147
07112023-0915,Karstadt,612,695,83
27102023-1450,Karstadt,379,695,316
30102023-1231,Karstadt,480,695,215
26102023-1605,Karstadt,400,695,295
13112023-1820,Karstadt,612,695,83
03112023-1350,Karstadt,521,695,174
30102023-1004,Karstadt,554,695,141
31102023-1939,Karstadt,0,0,0
06112023-1125,Karstadt,503,695,192
14112023-0941,Karstadt,574,695,121
09112023-2025,Karstadt,0,0,0
29102023-1520,Karstadt,0,0,0
10112023-1815,Karstadt,599,695,96
15112023-1719,Karstadt,534,695,161
07112023-2005,Karstadt,0,0,0
13112023-1439,Karstadt,497,695,198
02112023-1049,Karstadt,490,695,205
14112023-1055,Karstadt,465,695,230
15112023-1530,Karstadt,501,695,194
17112023-2015,Karstadt,0,0,0
28102023-1500,Karstadt,397,695,298
02112023-1925,Karstadt,668,695,27
02112023-1216,Karstadt,475,695,220
12112023-1016,Karstadt,0,0,0
31102023-1121,Karstadt,484,695,211
19112023-1616,Karstadt,0,0,0
18112023-1345,Karstadt,334,695,361
18112023-1744,Karstadt,521,695,174
06112023-1750,Karstadt,581,695,114
07112023-1725,Karstadt,558,695,137
11112023-0950,Karstadt,579,695,116
15112023-1800,Karstadt,569,695,126
04112023-1950,Karstadt,0,0,0
30102023-1629,Karstadt,540,695,155
16112023-2005,Karstadt,0,0,0
31102023-1614,Karstadt,542,695,153
09112023-2040,Karstadt,0,0,0
20112023-1640,Karstadt,489,695,206
15112023-1740,Karstadt,562,695,133
27102023-1750,Karstadt,461,695,234
27102023-1940,Karstadt,0,0,0
26102023-1121,Karstadt,392,695,303
26102023-1011,Karstadt,467,695,228
14112023-1236,Karstadt,492,695,203
05112023-0930,Karstadt,0,0,0
18112023-1820,Karstadt,625,695,70
05112023-1936,Karstadt,0,0,0
25102023-1725,Karstadt,471,695,224
29102023-0946,Karstadt,0,0,0
06112023-0859,Karstadt,627,695,68
05112023-1011,Karstadt,0,0,0
04112023-2101,Karstadt,0,0,0
26102023-1344,Karstadt,380,695,315
01112023-1230,Karstadt,409,695,286
20112023-1620,Karstadt,476,695,219
05112023-1136,Karstadt,0,0,0
30102023-1906,Karstadt,664,695,31
13112023-1625,Karstadt,520,695,175
28102023-1050,Karstadt,422,695,273
19112023-0946,Karstadt,0,0,0
02112023-1631,Karstadt,543,695,152
25102023-2051,Karstadt,0,0,0
05112023-1530,Karstadt,0,0,0
04112023-1405,Karstadt,384,695,311
06112023-1250,Karstadt,486,695,209
02112023-2000,Karstadt,0,0,0
12112023-1840,Karstadt,0,0,0
18112023-1935,Karstadt,0,0,0
12112023-2015,Karstadt,0,0,0
20112023-0939,Karstadt,567,695,128
27102023-1634,Karstadt,410,695,285
13112023-1759,Karstadt,588,695,107
04112023-1610,Karstadt,401,695,294
20112023-1245,Karstadt,436,695,259
10112023-1820,Karstadt,605,695,90
13112023-1620,Karstadt,517,695,178
20112023-1836,Karstadt,580,695,115
02112023-1904,Karstadt,657,695,38
18112023-0944,Karstadt,601,695,94
02112023-1535,Karstadt,524,695,171
19112023-1731,Karstadt,0,0,0
15112023-1420,Karstadt,485,695,210
18112023-1830,Karstadt,0,0,0
18112023-1919,Karstadt,0,0,0
30102023-1950,Karstadt,0,0,0
26102023-1129,Karstadt,374,695,321
19112023-1035,Karstadt,0,0,0
11112023-1835,Karstadt,0,0,0
08112023-1746,Karstadt,586,695,109
04112023-1210,Karstadt,390,695,305
02112023-2025,Karstadt,0,0,0
20112023-1120,Karstadt,423,695,272
01112023-0934,Karstadt,587,695,108
14112023-1915,Karstadt,649,695,46
26102023-1546,Karstadt,399,695,296
13112023-1825,Karstadt,615,695,80
01112023-0925,Karstadt,608,695,87
19112023-0930,Karstadt,0,0,0
28102023-2029,Karstadt,0,0,0
09112023-1351,Karstadt,476,695,219
18112023-1521,Karstadt,326,695,369
29102023-1730,Karstadt,0,0,0
18112023-1420,Karstadt,319,695,376
25102023-1855,Karstadt,576,695,119
31102023-1530,Karstadt,527,695,168
25102023-1914,Karstadt,600,695,95
20112023-1340,Karstadt,477,695,218
29102023-1035,Karstadt,0,0,0
01112023-1340,Karstadt,430,695,265
20112023-2010,Karstadt,0,0,0
31102023-1610,Karstadt,540,695,155
19112023-1845,Karstadt,0,0,0
07112023-1536,Karstadt,512,695,183
26102023-1644,Karstadt,420,695,275
05112023-1426,Karstadt,0,0,0
13112023-1524,Karstadt,495,695,200
17112023-1944,Karstadt,0,0,0
29102023-1640,Karstadt,0,0,0
28102023-1434,Karstadt,397,695,298
07112023-1935,Karstadt,0,0,0
26102023-1720,Karstadt,457,695,238
09112023-1040,Karstadt,482,695,213
30102023-2010,Karstadt,0,0,0
10112023-1630,Karstadt,505,695,190
15112023-1840,Karstadt,614,695,81
14112023-1450,Karstadt,478,695,217
12112023-2009,Karstadt,0,0,0
06112023-1245,Karstadt,488,695,207
04112023-1925,Karstadt,0,0,0
01112023-1814,Karstadt,591,695,104
31102023-1525,Karstadt,531,695,164
10112023-0935,Karstadt,591,695,104
17112023-1834,Karstadt,592,695,103
10112023-1911,Karstadt,652,695,43
04112023-1644,Karstadt,436,695,259
15112023-1550,Karstadt,510,695,185
19112023-1120,Karstadt,0,0,0
16112023-1735,Karstadt,547,695,148
30102023-1150,Karstadt,459,695,236
02112023-1751,Karstadt,588,695,107
03112023-1240,Karstadt,499,695,196
11112023-0945,Karstadt,589,695,106
27102023-1521,Karstadt,383,695,312
05112023-0950,Karstadt,0,0,0
09112023-1751,Karstadt,566,695,129
08112023-1151,Karstadt,419,695,276
29102023-1759,Karstadt,0,0,0
16112023-1740,Karstadt,552,695,143
19112023-1040,Karstadt,0,0,0
07112023-1830,Karstadt,626,695,69
06112023-1020,Karstadt,524,695,171
17112023-1739,Karstadt,536,695,159
14112023-1634,Karstadt,496,695,199
03112023-1831,Karstadt,615,695,80
17112023-1546,Karstadt,503,695,192
01112023-1749,Karstadt,560,695,135
07112023-1205,Karstadt,485,695,210
10112023-2051,Karstadt,0,0,0
26102023-1820,Karstadt,519,695,176
27102023-1516,Karstadt,381,695,314
03112023-1840,Karstadt,626,695,69
29102023-1745,Karstadt,0,0,0
17112023-1724,Karstadt,515,695,180
16112023-1629,Karstadt,498,695,197
29102023-1635,Karstadt,0,0,0
11112023-0940,Karstadt,601,695,94
30102023-1749,Karstadt,592,695,103
03112023-1900,Karstadt,645,695,50
18112023-1125,Karstadt,397,695,298
05112023-1230,Karstadt,0,0,0
13112023-1851,Karstadt,631,695,64
11112023-1235,Karstadt,353,695,342
01112023-1850,Karstadt,630,695,65
10112023-1224,Karstadt,466,695,229
02112023-1846,Karstadt,649,695,46
13112023-2026,Karstadt,0,0,0
05112023-1844,Karstadt,0,0,0
31102023-1415,Karstadt,514,695,181
17112023-1341,Karstadt,478,695,217
19112023-1930,Karstadt,0,0,0
02112023-1841,Karstadt,645,695,50
17112023-1925,Karstadt,642,695,53
16112023-1450,Karstadt,483,695,212
20112023-1015,Karstadt,512,695,183
12112023-1040,Karstadt,0,0,0
04112023-1105,Karstadt,461,695,234
10112023-1045,Karstadt,489,695,206
20112023-1740,Karstadt,525,695,170
12112023-1510,Karstadt,0,0,0
12112023-2035,Karstadt,0,0,0
01112023-1820,Karstadt,604,695,91
11112023-2006,Karstadt,0,0,0
27102023-1950,Karstadt,0,0,0
17112023-1055,Karstadt,483,695,212
07112023-0935,Karstadt,585,695,110
17112023-0945,Karstadt,570,695,125
16112023-1935,Karstadt,0,0,0
14112023-1340,Karstadt,492,695,203
03112023-1115,Karstadt,501,695,194
03112023-1215,Karstadt,482,695,213
09112023-1525,Karstadt,505,695,190
10112023-1009,Karstadt,536,695,159
18112023-1631,Karstadt,379,695,316
06112023-1041,Karstadt,493,695,202
18112023-1736,Karstadt,505,695,190
02112023-1851,Karstadt,650,695,45
09112023-1145,Karstadt,451,695,244
26102023-2051,Karstadt,0,0,0
12112023-1740,Karstadt,0,0,0
01112023-1840,Karstadt,616,695,79
05112023-1544,Karstadt,0,0,0
31102023-1959,Karstadt,0,0,0
28102023-1941,Karstadt,0,0,0
25102023-1535,Karstadt,411,695,284
12112023-1931,Karstadt,0,0,0
10112023-1545,Karstadt,500,695,195
15112023-1940,Karstadt,0,0,0
07112023-1035,Karstadt,505,695,190
20112023-1536,Karstadt,463,695,232
04112023-1715,Karstadt,487,695,208
11112023-1250,Karstadt,348,695,347
07112023-1944,Karstadt,0,0,0
11112023-1025,Karstadt,513,695,182
08112023-0859,Karstadt,628,695,67
26102023-1630,Karstadt,420,695,275
07112023-1810,Karstadt,599,695,96
19112023-1630,Karstadt,0,0,0
18112023-1551,Karstadt,363,695,332
26102023-0945,Karstadt,509,695,186
19112023-1030,Karstadt,0,0,0
28102023-0940,Karstadt,541,695,154
29102023-1221,Karstadt,0,0,0
15112023-1001,Karstadt,550,695,145
14112023-0906,Karstadt,609,695,86
05112023-1535,Karstadt,0,0,0
01112023-1140,Karstadt,419,695,276
27102023-1916,Karstadt,591,695,104
29102023-1210,Karstadt,0,0,0
25102023-1851,Karstadt,569,695,126
18112023-1140,Karstadt,377,695,318
02112023-1516,Karstadt,518,695,177
30102023-0924,Karstadt,618,695,77
07112023-2010,Karstadt,0,0,0
03112023-2045,Karstadt,0,0,0
12112023-1129,Karstadt,0,0,0
09112023-1435,Karstadt,495,695,200
05112023-1921,Karstadt,0,0,0
11112023-1850,Karstadt,0,0,0
10112023-1200,Karstadt,455,695,240
26102023-1314,Karstadt,373,695,322
28102023-1544,Karstadt,397,695,298
07112023-1230,Karstadt,482,695,213
24102023-2101,Karstadt,0,0,0
27102023-1244,Karstadt,379,695,316
02112023-2020,Karstadt,0,0,0
02112023-2040,Karstadt,0,0,0
11112023-1610,Karstadt,407,695,288
09112023-1729,Karstadt,546,695,149
05112023-1525,Karstadt,0,0,0
13112023-1105,Karstadt,469,695,226
07112023-2049,Karstadt,0,0,0
15112023-0925,Karstadt,586,695,109
27102023-1234,Karstadt,377,695,318
01112023-1924,Karstadt,667,695,28
15112023-1914,Karstadt,647,695,48
12112023-2005,Karstadt,0,0,0
04112023-1331,Karstadt,360,695,335
18112023-1014,Karstadt,543,695,152
07112023-0925,Karstadt,607,695,88
10112023-1826,Karstadt,613,695,82
03112023-1245,Karstadt,502,695,193
14112023-1500,Karstadt,478,695,217
29102023-1550,Karstadt,0,0,0
31102023-1456,Karstadt,527,695,168
10112023-1416,Karstadt,495,695,200
18112023-2049,Karstadt,0,0,0
26102023-1450,Karstadt,391,695,304
20112023-1249,Karstadt,438,695,257
13112023-2051,Karstadt,0,0,0
07112023-1541,Karstadt,514,695,181
30102023-1210,Karstadt,473,695,222
04112023-2000,Karstadt,0,0,0
05112023-1805,Karstadt,0,0,0
06112023-1000,Karstadt,551,695,144
05112023-1634,Karstadt,0,0,0
06112023-1105,Karstadt,484,695,211
06112023-1130,Karstadt,503,695,192
27102023-1250,Karstadt,374,695,321
10112023-1520,Karstadt,495,695,200
12112023-1845,Karstadt,0,0,0
12112023-1334,Karstadt,0,0,0
09112023-1540,Karstadt,497,695,198
17112023-0929,Karstadt,600,695,95
20112023-1425,Karstadt,451,695,244
27102023-1410,Karstadt,383,695,312
08112023-1441,Karstadt,471,695,224
13112023-1515,Karstadt,492,695,203
04112023-1755,Karstadt,574,695,121
03112023-2015,Karstadt,0,0,0
18112023-1725,Karstadt,497,695,198
06112023-1940,Karstadt,0,0,0
03112023-1740,Karstadt,566,695,129
08112023-2020,Karstadt,0,0,0
25102023-2019,Karstadt,0,0,0
29102023-0915,Karstadt,0,0,0
12112023-1535,Karstadt,0,0,0
08112023-1015,Karstadt,505,695,190
05112023-1141,Karstadt,0,0,0
27102023-2045,Karstadt,0,0,0
10112023-1124,Karstadt,457,695,238
20112023-0945,Karstadt,560,695,135
31102023-1844,Karstadt,657,695,38
05112023-2045,Karstadt,0,0,0
02112023-1126,Karstadt,479,695,216
31102023-1405,Karstadt,517,695,178
02112023-2014,Karstadt,0,0,0
31102023-1025,Karstadt,543,695,152
20112023-1825,Karstadt,575,695,120
26102023-1116,Karstadt,397,695,298
07112023-1040,Karstadt,502,695,193
13112023-1315,Karstadt,490,695,205
04112023-1009,Karstadt,567,695,128
31102023-1425,Karstadt,516,695,179
14112023-2020,Karstadt,0,0,0
04112023-1639,Karstadt,430,695,265
08112023-1446,Karstadt,473,695,222
15112023-1534,Karstadt,505,695,190
14112023-1435,Karstadt,482,695,213
25102023-1705,Karstadt,461,695,234
28102023-0920,Karstadt,562,695,133
31102023-1850,Karstadt,661,695,34
02112023-0910,Karstadt,630,695,65
28102023-1310,Karstadt,397,695,298
20112023-0950,Karstadt,554,695,141
15112023-1925,Karstadt,651,695,44
19112023-1125,Karstadt,0,0,0
12112023-1615,Karstadt,0,0,0
16112023-1431,Karstadt,484,695,211
03112023-1640,Karstadt,526,695,169
11112023-1536,Karstadt,372,695,323
01112023-1746,Karstadt,561,695,134
31102023-1720,Karstadt,583,695,112
14112023-1855,Karstadt,629,695,66
14112023-2046,Karstadt,0,0,0
27102023-1550,Karstadt,392,695,303
15112023-1046,Karstadt,497,695,198
06112023-1225,Karstadt,482,695,213
11112023-1119,Karstadt,431,695,264
09112023-1621,Karstadt,522,695,173
31102023-0940,Karstadt,596,695,99
15112023-2025,Karstadt,0,0,0
28102023-1320,Karstadt,397,695,298
11112023-0934,Karstadt,608,695,87
29102023-1614,Karstadt,0,0,0
30102023-1310,Karstadt,498,695,197
10112023-1241,Karstadt,478,695,217
06112023-1824,Karstadt,619,695,76
02112023-0925,Karstadt,617,695,78
10112023-1255,Karstadt,484,695,211
17112023-1521,Karstadt,496,695,199
29102023-1116,Karstadt,0,0,0
27102023-1320,Karstadt,373,695,322
20112023-1945,Karstadt,0,0,0
29102023-1930,Karstadt,0,0,0
14112023-1226,Karstadt,499,695,196
16112023-1529,Karstadt,490,695,205
10112023-1840,Karstadt,621,695,74
14112023-1651,Karstadt,507,695,188
20112023-1201,Karstadt,412,695,283
30102023-0940,Karstadt,593,695,102
10112023-1956,Karstadt,0,0,0
27102023-1349,Karstadt,395,695,300
04112023-2035,Karstadt,0,0,0
28102023-1350,Karstadt,397,695,298
12112023-1640,Karstadt,0,0,0
04112023-1545,Karstadt,406,695,289
09112023-1829,Karstadt,601,695,94
16112023-1544,Karstadt,493,695,202
02112023-1551,Karstadt,528,695,167
14112023-1045,Karstadt,485,695,210
20112023-1220,Karstadt,417,695,278
02112023-2030,Karstadt,0,0,0
20112023-1050,Karstadt,457,695,238
28102023-1239,Karstadt,397,695,298
29102023-2026,Karstadt,0,0,0
28102023-1710,Karstadt,397,695,298
29102023-1424,Karstadt,0,0,0
15112023-2101,Karstadt,0,0,0
31102023-1520,Karstadt,536,695,159
29102023-1525,Karstadt,0,0,0
14112023-1150,Karstadt,472,695,223
18112023-1455,Karstadt,333,695,362
14112023-1950,Karstadt,0,0,0
31102023-1829,Karstadt,651,695,44
01112023-1835,Karstadt,614,695,81
18112023-1940,Karstadt,0,0,0
16112023-2036,Karstadt,0,0,0
10112023-1350,Karstadt,501,695,194
20112023-1055,Karstadt,447,695,248
28102023-1305,Karstadt,397,695,298
30102023-2059,Karstadt,0,0,0
12112023-2025,Karstadt,0,0,0
01112023-1741,Karstadt,554,695,141
18112023-1105,Karstadt,438,695,257
19112023-1525,Karstadt,0,0,0
13112023-1210,Karstadt,474,695,221
07112023-1225,Karstadt,484,695,211
08112023-1656,Karstadt,551,695,144
28102023-2040,Karstadt,0,0,0
02112023-1034,Karstadt,504,695,191
29102023-1920,Karstadt,0,0,0
31102023-1041,Karstadt,527,695,168
18112023-1230,Karstadt,334,695,361
26102023-1624,Karstadt,421,695,274
04112023-2026,Karstadt,0,0,0
28102023-1101,Karstadt,409,695,286
01112023-1015,Karstadt,525,695,170
03112023-1650,Karstadt,525,695,170
20112023-1925,Karstadt,640,695,55
14112023-1244,Karstadt,495,695,200
07112023-1920,Karstadt,666,695,29
17112023-1135,Karstadt,442,695,253
28102023-1739,Karstadt,397,695,298
10112023-1835,Karstadt,617,695,78
03112023-2020,Karstadt,0,0,0
28102023-1835,Karstadt,0,0,0
12112023-1345,Karstadt,0,0,0
31102023-1546,Karstadt,537,695,158
04112023-1500,Karstadt,378,695,317
04112023-1825,Karstadt,638,695,57
28102023-1926,Karstadt,0,0,0
10112023-1120,Karstadt,458,695,237
05112023-1751,Karstadt,0,0,0
12112023-2050,Karstadt,0,0,0
10112023-1440,Karstadt,498,695,197
25102023-1729,Karstadt,466,695,229
16112023-1524,Karstadt,489,695,206
19112023-1231,Karstadt,0,0,0
09112023-2050,Karstadt,0,0,0
04112023-0935,Karstadt,630,695,65
16112023-1406,Karstadt,474,695,221
31102023-2050,Karstadt,0,0,0
15112023-0859,Karstadt,604,695,91
31102023-1730,Karstadt,596,695,99
11112023-1010,Karstadt,540,695,155
12112023-1030,Karstadt,0,0,0
30102023-1844,Karstadt,641,695,54
12112023-1505,Karstadt,0,0,0
07112023-0939,Karstadt,579,695,116
01112023-1829,Karstadt,611,695,84
18112023-1530,Karstadt,328,695,367
17112023-1015,Karstadt,512,695,183
13112023-1125,Karstadt,455,695,240
03112023-1919,Karstadt,667,695,28
14112023-1830,Karstadt,606,695,89
18112023-1505,Karstadt,327,695,368
30102023-2035,Karstadt,0,0,0
09112023-0915,Karstadt,603,695,92
30102023-1605,Karstadt,516,695,179
25102023-1829,Karstadt,540,695,155
19112023-1445,Karstadt,0,0,0
01112023-1655,Karstadt,505,695,190
16112023-0920,Karstadt,607,695,88
06112023-2050,Karstadt,0,0,0
17112023-1350,Karstadt,487,695,208
02112023-1240,Karstadt,477,695,218
20112023-1450,Karstadt,448,695,247
05112023-1020,Karstadt,0,0,0
07112023-1730,Karstadt,563,695,132
07112023-1140,Karstadt,480,695,215
31102023-1925,Karstadt,681,695,14
31102023-1930,Karstadt,0,0,0
15112023-1730,Karstadt,543,695,152
19112023-1105,Karstadt,0,0,0
28102023-2036,Karstadt,0,0,0
11112023-1105,Karstadt,447,695,248
05112023-1911,Karstadt,0,0,0
30102023-1125,Karstadt,459,695,236
18112023-1814,Karstadt,616,695,79
02112023-1831,Karstadt,630,695,65
13112023-1150,Karstadt,466,695,229
30102023-0951,Karstadt,578,695,117
03112023-1229,Karstadt,493,695,202
25102023-1540,Karstadt,418,695,277
17112023-1749,Karstadt,545,695,150
31102023-1200,Karstadt,468,695,227
04112023-1351,Karstadt,374,695,321
15112023-1241,Karstadt,467,695,228
10112023-1420,Karstadt,499,695,196
05112023-1735,Karstadt,0,0,0
12112023-1620,Karstadt,0,0,0
28102023-1110,Karstadt,402,695,293
08112023-1841,Karstadt,631,695,64
02112023-1641,Karstadt,532,695,163
02112023-1146,Karstadt,462,695,233
29102023-1306,Karstadt,0,0,0
30102023-1830,Karstadt,631,695,64
13112023-1215,Karstadt,486,695,209
20112023-1646,Karstadt,494,695,201
03112023-1314,Karstadt,507,695,188
08112023-1125,Karstadt,435,695,260
16112023-1604,Karstadt,496,695,199
10112023-1735,Karstadt,549,695,146
14112023-0936,Karstadt,580,695,115
04112023-1625,Karstadt,415,695,280
31102023-1900,Karstadt,665,695,30
20112023-1436,Karstadt,447,695,248
27102023-1645,Karstadt,408,695,287
04112023-1040,Karstadt,511,695,184
11112023-1015,Karstadt,531,695,164
09112023-2014,Karstadt,0,0,0
29102023-1101,Karstadt,0,0,0
18112023-1036,Karstadt,498,695,197
29102023-1236,Karstadt,0,0,0
19112023-1635,Karstadt,0,0,0
06112023-1735,Karstadt,563,695,132
04112023-1515,Karstadt,377,695,318
19112023-1830,Karstadt,0,0,0
31102023-1511,Karstadt,532,695,163
27102023-1115,Karstadt,399,695,296
28102023-1136,Karstadt,397,695,298
02112023-1945,Karstadt,0,0,0
27102023-1215,Karstadt,378,695,317
19112023-1620,Karstadt,0,0,0
13112023-1950,Karstadt,0,0,0
07112023-1220,Karstadt,482,695,213
20112023-2001,Karstadt,0,0,0
31102023-2009,Karstadt,0,0,0
14112023-1031,Karstadt,506,695,189
04112023-1806,Karstadt,597,695,98
29102023-2010,Karstadt,0,0,0
01112023-1954,Karstadt,0,0,0
03112023-1755,Karstadt,578,695,117
08112023-1130,Karstadt,434,695,261
28102023-1330,Karstadt,397,695,298
04112023-1725,Karstadt,511,695,184
27102023-1315,Karstadt,367,695,328
02112023-1521,Karstadt,516,695,179
18112023-1516,Karstadt,320,695,375
28102023-1615,Karstadt,397,695,298
10112023-1945,Karstadt,0,0,0
05112023-1220,Karstadt,0,0,0
13112023-2011,Karstadt,0,0,0
15112023-1640,Karstadt,511,695,184
16112023-1824,Karstadt,602,695,93
30102023-1140,Karstadt,463,695,232
05112023-2101,Karstadt,0,0,0
18112023-1844,Karstadt,0,0,0
16112023-1620,Karstadt,498,695,197
19112023-1145,Karstadt,0,0,0
13112023-2005,Karstadt,0,0,0
26102023-1031,Karstadt,431,695,264
18112023-1055,Karstadt,456,695,239
18112023-1050,Karstadt,462,695,233
01112023-1145,Karstadt,419,695,276
09112023-1135,Karstadt,457,695,238
19112023-1820,Karstadt,0,0,0
16112023-1026,Karstadt,498,695,197
06112023-1526,Karstadt,505,695,190
14112023-1549,Karstadt,482,695,213
30102023-1809,Karstadt,613,695,82
11112023-1205,Karstadt,376,695,319
26102023-0940,Karstadt,512,695,183
31102023-1625,Karstadt,553,695,142
02112023-1546,Karstadt,526,695,169
05112023-1405,Karstadt,0,0,0
29102023-1820,Karstadt,0,0,0
26102023-1830,Karstadt,530,695,165
20112023-2014,Karstadt,0,0,0
15112023-1250,Karstadt,466,695,229
26102023-0911,Karstadt,552,695,143
28102023-1841,Karstadt,0,0,0
31102023-1704,Karstadt,570,695,125
04112023-1415,Karstadt,377,695,318
14112023-1735,Karstadt,562,695,133
07112023-1545,Karstadt,516,695,179
08112023-1710,Karstadt,570,695,125
