timestamp,name,free_spaces,max_spaces,occupied_spaces
04112023-1031,NeustÃ€dter Tor,452,870,418
31102023-1335,NeustÃ€dter Tor,499,870,371
19112023-2040,NeustÃ€dter Tor,746,870,124
31102023-1046,NeustÃ€dter Tor,304,870,566
18112023-1214,NeustÃ€dter Tor,105,870,765
28102023-1626,NeustÃ€dter Tor,232,870,638
20112023-1730,NeustÃ€dter Tor,456,870,414
09112023-1550,NeustÃ€dter Tor,491,870,379
08112023-1641,NeustÃ€dter Tor,518,870,352
27102023-0931,NeustÃ€dter Tor,726,870,144
07112023-1640,NeustÃ€dter Tor,480,870,390
03112023-1036,NeustÃ€dter Tor,371,870,499
08112023-1525,NeustÃ€dter Tor,558,870,312
10112023-1059,NeustÃ€dter Tor,346,870,524
27102023-2025,NeustÃ€dter Tor,720,870,150
26102023-0920,NeustÃ€dter Tor,761,870,109
26102023-1340,NeustÃ€dter Tor,493,870,377
05112023-1815,NeustÃ€dter Tor,747,870,123
12112023-1811,NeustÃ€dter Tor,772,870,98
15112023-1030,NeustÃ€dter Tor,252,870,618
30102023-1040,NeustÃ€dter Tor,290,870,580
16112023-1849,NeustÃ€dter Tor,504,870,366
17112023-0951,NeustÃ€dter Tor,445,870,425
05112023-1200,NeustÃ€dter Tor,677,870,193
14112023-2051,NeustÃ€dter Tor,742,870,128
31102023-2029,NeustÃ€dter Tor,713,870,157
01112023-1535,NeustÃ€dter Tor,440,870,430
11112023-1415,NeustÃ€dter Tor,55,870,815
01112023-2015,NeustÃ€dter Tor,723,870,147
04112023-1850,NeustÃ€dter Tor,561,870,309
26102023-1735,NeustÃ€dter Tor,472,870,398
26102023-1751,NeustÃ€dter Tor,494,870,376
08112023-1751,NeustÃ€dter Tor,541,870,329
06112023-1646,NeustÃ€dter Tor,541,870,329
11112023-1550,NeustÃ€dter Tor,144,870,726
28102023-1920,NeustÃ€dter Tor,664,870,206
05112023-1730,NeustÃ€dter Tor,752,870,118
