timestamp,free_spaces,occupied_spaces,max_spaces
2023-10-28T20:36:00,65,185,250
2023-10-28T20:40:00,66,184,250
2023-10-28T20:51:00,69,181,250
2023-10-28T20:56:00,71,179,250
2023-10-28T21:01:00,79,171,250
2023-10-29T09:06:00,242,8,250
2023-10-29T09:15:00,242,8,250
2023-10-29T09:20:00,242,8,250
2023-10-29T09:30:00,242,8,250
2023-10-29T09:35:00,243,7,250
2023-10-29T09:40:00,243,7,250
2023-10-29T09:46:00,243,7,250
2023-10-29T09:51:00,242,8,250
2023-10-29T09:56:00,242,8,250
2023-10-29T10:10:00,241,9,250
2023-10-29T10:16:00,243,7,250
2023-10-29T10:21:00,243,7,250
2023-10-29T10:25:00,239,11,250
2023-10-29T10:31:00,238,12,250
2023-10-29T10:35:00,238,12,250
2023-10-29T10:41:00,237,13,250
2023-10-29T10:46:00,234,16,250
2023-10-29T10:51:00,232,18,250
2023-10-29T11:01:00,228,22,250
2023-10-29T11:16:00,204,46,250
2023-10-29T11:20:00,198,52,250
2023-10-29T11:30:00,191,59,250
2023-10-29T11:36:00,182,68,250
2023-10-29T11:41:00,178,72,250
2023-10-29T11:45:00,175,75,250
2023-10-29T11:50:00,173,77,250
2023-10-29T11:55:00,174,76,250
2023-10-29T12:06:00,173,77,250
2023-10-29T12:10:00,173,77,250
2023-10-29T12:16:00,174,76,250
2023-10-29T12:21:00,173,77,250
2023-10-29T12:31:00,171,79,250
2023-10-29T12:36:00,170,80,250
2023-10-29T12:41:00,169,81,250
2023-10-29T12:46:00,171,79,250
2023-10-29T12:51:00,170,80,250
2023-10-29T13:06:00,171,79,250
2023-10-29T13:30:00,172,78,250
2023-10-29T13:45:00,161,89,250
2023-10-29T13:50:00,161,89,250
2023-10-29T14:05:00,154,96,250
2023-10-29T14:14:00,152,98,250
2023-10-29T14:20:00,147,103,250
2023-10-29T14:24:00,141,109,250
2023-10-29T14:29:00,137,113,250
2023-10-29T14:34:00,134,116,250
2023-10-29T14:40:00,133,117,250
2023-10-29T14:45:00,134,116,250
2023-10-29T14:51:00,134,116,250
2023-10-29T15:00:00,137,113,250
2023-10-29T15:10:00,139,111,250
2023-10-29T15:20:00,134,116,250
2023-10-29T15:25:00,132,118,250
2023-10-29T15:30:00,126,124,250
2023-10-29T15:35:00,127,123,250
2023-10-29T15:40:00,124,126,250
2023-10-29T15:44:00,125,125,250
2023-10-29T15:50:00,128,122,250
2023-10-29T16:00:00,133,117,250
2023-10-29T16:10:00,153,97,250
2023-10-29T16:14:00,154,96,250
2023-10-29T16:20:00,146,104,250
2023-10-29T16:25:00,143,107,250
2023-10-29T16:30:00,139,111,250
2023-10-29T16:35:00,135,115,250
2023-10-29T16:40:00,139,111,250
2023-10-29T16:44:00,141,109,250
2023-10-29T16:50:00,146,104,250
2023-10-29T17:10:00,115,135,250
2023-10-29T17:21:00,99,151,250
2023-10-29T17:30:00,79,171,250
2023-10-29T17:35:00,69,181,250
2023-10-29T17:40:00,62,188,250
2023-10-29T17:45:00,60,190,250
2023-10-29T17:51:00,62,188,250
2023-10-29T17:59:00,56,194,250
2023-10-29T18:10:00,66,184,250
2023-10-29T18:15:00,67,183,250
2023-10-29T18:20:00,67,183,250
2023-10-29T18:30:00,70,180,250
2023-10-29T18:36:00,71,179,250
2023-10-29T18:40:00,77,173,250
2023-10-29T18:45:00,79,171,250
2023-10-29T18:50:00,81,169,250
2023-10-29T18:56:00,84,166,250
2023-10-29T19:10:00,87,163,250
2023-10-29T19:20:00,82,168,250
2023-10-29T19:25:00,82,168,250
2023-10-29T19:30:00,81,169,250
2023-10-29T19:34:00,79,171,250
2023-10-29T19:39:00,77,173,250
2023-10-29T19:44:00,80,170,250
2023-10-29T19:51:00,78,172,250
2023-10-29T20:01:00,81,169,250
2023-10-29T20:10:00,81,169,250
2023-10-29T20:15:00,83,167,250
2023-10-29T20:20:00,88,162,250
2023-10-29T20:26:00,89,161,250
2023-10-29T20:30:00,89,161,250
2023-10-29T20:36:00,87,163,250
2023-10-29T20:41:00,100,150,250
2023-10-29T20:46:00,122,128,250
2023-10-29T20:50:00,144,106,250
2023-10-29T21:01:00,156,94,250
2023-10-30T09:00:00,85,85,170
2023-10-30T09:19:00,76,94,170
2023-10-30T09:24:00,75,95,170
2023-10-30T09:30:00,73,97,170
2023-10-30T09:35:00,75,95,170
2023-10-30T09:40:00,69,101,170
2023-10-30T09:45:00,66,104,170
2023-10-30T09:51:00,65,105,170
2023-10-30T10:04:00,58,112,170
2023-10-30T10:16:00,57,113,170
2023-10-30T10:21:00,57,113,170
2023-10-30T10:26:00,54,116,170
2023-10-30T10:29:00,53,117,170
2023-10-30T10:35:00,51,119,170
2023-10-30T10:40:00,51,119,170
2023-10-30T10:45:00,48,122,170
2023-10-30T10:50:00,48,122,170
2023-10-30T11:05:00,52,118,170
2023-10-30T11:20:00,51,119,170
2023-10-30T11:25:00,53,117,170
2023-10-30T11:35:00,52,118,170
2023-10-30T11:40:00,51,119,170
2023-10-30T11:45:00,53,117,170
2023-10-30T11:50:00,53,117,170
2023-10-30T11:55:00,55,115,170
2023-10-30T12:10:00,59,111,170
2023-10-30T12:15:00,63,107,170
2023-10-30T12:20:00,64,106,170
2023-10-30T12:25:00,63,107,170
2023-10-30T12:31:00,59,111,170
2023-10-30T12:35:00,63,107,170
2023-10-30T12:40:00,69,101,170
2023-10-30T12:45:00,69,101,170
2023-10-30T12:50:00,70,100,170
2023-10-30T13:10:00,75,95,170
2023-10-30T13:36:00,81,89,170
2023-10-30T13:50:00,83,87,170
2023-10-30T14:06:00,82,88,170
2023-10-30T14:15:00,82,88,170
2023-10-30T14:21:00,83,87,170
2023-10-30T14:26:00,83,87,170
2023-10-30T14:31:00,83,87,170
2023-10-30T14:41:00,81,89,170
2023-10-30T14:44:00,82,88,170
2023-10-30T14:49:00,82,88,170
2023-10-30T14:54:00,82,88,170
2023-10-30T15:09:00,82,88,170
2023-10-30T15:19:00,85,85,170
2023-10-30T15:24:00,84,86,170
2023-10-30T15:29:00,85,85,170
2023-10-30T15:35:00,85,85,170
2023-10-30T15:40:00,84,86,170
2023-10-30T15:44:00,85,85,170
2023-10-30T15:49:00,80,90,170
2023-10-30T16:05:00,76,94,170
2023-10-30T16:14:00,79,91,170
2023-10-30T16:19:00,77,93,170
2023-10-30T16:24:00,78,92,170
2023-10-30T16:29:00,78,92,170
2023-10-30T16:34:00,81,89,170
2023-10-30T16:44:00,81,89,170
2023-10-30T16:50:00,79,91,170
2023-10-30T16:55:00,78,92,170
2023-10-30T17:09:00,79,91,170
2023-10-30T17:25:00,83,87,170
2023-10-30T17:34:00,82,88,170
2023-10-30T17:41:00,84,86,170
2023-10-30T17:46:00,81,89,170
2023-10-30T17:49:00,77,93,170
2023-10-30T17:59:00,67,103,170
2023-10-30T18:09:00,154,96,250
2023-10-30T18:20:00,158,92,250
2023-10-30T18:25:00,161,89,250
2023-10-30T18:30:00,159,91,250
2023-10-30T18:35:00,162,88,250
2023-10-30T18:40:00,162,88,250
2023-10-30T18:44:00,163,87,250
2023-10-30T18:49:00,166,84,250
2023-10-30T19:06:00,162,88,250
2023-10-30T19:21:00,167,83,250
2023-10-30T19:30:00,161,89,250
2023-10-30T19:36:00,153,97,250
2023-10-30T19:40:00,149,101,250
2023-10-30T19:45:00,148,102,250
2023-10-30T19:50:00,147,103,250
2023-10-30T19:55:00,153,97,250
2023-10-30T20:05:00,146,104,250
2023-10-30T20:10:00,145,105,250
2023-10-30T20:21:00,144,106,250
2023-10-30T20:26:00,147,103,250
2023-10-30T20:31:00,151,99,250
2023-10-30T20:35:00,153,97,250
2023-10-30T20:40:00,157,93,250
2023-10-30T20:44:00,160,90,250
2023-10-30T20:51:00,159,91,250
2023-10-30T20:59:00,159,91,250
2023-10-31T09:06:00,53,117,170
2023-10-31T09:19:00,46,124,170
2023-10-31T09:25:00,42,128,170
2023-10-31T09:31:00,37,133,170
2023-10-31T09:36:00,32,138,170
2023-10-31T09:40:00,31,139,170
2023-10-31T09:46:00,27,143,170
2023-10-31T09:49:00,27,143,170
2023-10-31T10:06:00,14,156,170
2023-10-31T10:16:00,12,158,170
2023-10-31T10:20:00,9,161,170
2023-10-31T10:25:00,11,159,170
2023-10-31T10:30:00,5,165,170
2023-10-31T10:36:00,3,167,170
2023-10-31T10:41:00,1,169,170
2023-10-31T10:46:00,2,168,170
2023-10-31T10:49:00,1,169,170
2023-10-31T11:05:00,1,169,170
2023-10-31T11:21:00,0,170,170
2023-10-31T11:31:00,1,169,170
2023-10-31T11:36:00,1,169,170
2023-10-31T11:41:00,1,169,170
2023-10-31T11:45:00,3,167,170
2023-10-31T11:50:00,4,166,170
2023-10-31T12:00:00,9,161,170
2023-10-31T12:11:00,12,158,170
2023-10-31T12:16:00,8,162,170
2023-10-31T12:21:00,7,163,170
2023-10-31T12:25:00,5,165,170
2023-10-31T12:30:00,7,163,170
2023-10-31T12:35:00,7,163,170
2023-10-31T12:41:00,7,163,170
2023-10-31T12:46:00,8,162,170
2023-10-31T12:51:00,10,160,170
2023-10-31T13:16:00,29,141,170
2023-10-31T13:35:00,29,141,170
2023-10-31T13:50:00,32,138,170
2023-10-31T14:05:00,31,139,170
2023-10-31T14:15:00,31,139,170
2023-10-31T14:20:00,31,139,170
2023-10-31T14:25:00,30,140,170
2023-10-31T14:35:00,36,134,170
2023-10-31T14:40:00,38,132,170
2023-10-31T14:45:00,37,133,170
2023-10-31T14:51:00,32,138,170
2023-10-31T14:56:00,34,136,170
2023-10-31T15:11:00,46,124,170
2023-10-31T15:20:00,48,122,170
2023-10-31T15:25:00,47,123,170
2023-10-31T15:30:00,46,124,170
2023-10-31T15:35:00,47,123,170
2023-10-31T15:46:00,49,121,170
2023-10-31T15:51:00,51,119,170
2023-10-31T15:56:00,51,119,170
2023-10-31T16:10:00,58,112,170
2023-10-31T16:14:00,64,106,170
2023-10-31T16:25:00,71,99,170
2023-10-31T16:29:00,69,101,170
2023-10-31T16:34:00,69,101,170
2023-10-31T16:39:00,77,93,170
2023-10-31T16:44:00,81,89,170
2023-10-31T16:50:00,78,92,170
2023-10-31T17:04:00,84,86,170
2023-10-31T17:20:00,97,73,170
2023-10-31T17:30:00,97,73,170
2023-10-31T17:35:00,95,75,170
2023-10-31T17:40:00,92,78,170
2023-10-31T17:45:00,92,78,170
2023-10-31T17:49:00,87,83,170
2023-10-31T18:05:00,159,91,250
2023-10-31T18:15:00,158,92,250
2023-10-31T18:20:00,156,94,250
2023-10-31T18:25:00,154,96,250
2023-10-31T18:29:00,153,97,250
2023-10-31T18:40:00,151,99,250
2023-10-31T18:44:00,152,98,250
2023-10-31T18:50:00,150,100,250
2023-10-31T19:00:00,152,98,250
2023-10-31T19:14:00,150,100,250
2023-10-31T19:25:00,148,102,250
2023-10-31T19:30:00,150,100,250
2023-10-31T19:34:00,150,100,250
2023-10-31T19:39:00,150,100,250
2023-10-31T19:44:00,152,98,250
2023-10-31T19:50:00,152,98,250
2023-10-31T19:59:00,160,90,250
2023-10-31T20:09:00,163,87,250
2023-10-31T20:14:00,164,86,250
2023-10-31T20:20:00,167,83,250
2023-10-31T20:25:00,171,79,250
2023-10-31T20:29:00,168,82,250
2023-10-31T20:35:00,162,88,250
2023-10-31T20:40:00,162,88,250
2023-10-31T20:45:00,165,85,250
2023-10-31T20:50:00,164,86,250
2023-10-31T21:00:00,161,89,250
2023-11-01T09:00:00,81,89,170
2023-11-01T09:20:00,64,106,170
2023-11-01T09:25:00,61,109,170
2023-11-01T09:30:00,55,115,170
2023-11-01T09:34:00,49,121,170
2023-11-01T09:39:00,45,125,170
2023-11-01T09:44:00,40,130,170
2023-11-01T09:51:00,31,139,170
2023-11-01T10:01:00,20,150,170
2023-11-01T10:15:00,7,163,170
2023-11-01T10:20:00,3,167,170
2023-11-01T10:24:00,1,169,170
2023-11-01T10:31:00,0,170,170
2023-11-01T10:34:00,1,169,170
2023-11-01T10:40:00,0,170,170
2023-11-01T10:45:00,0,170,170
2023-11-01T10:49:00,0,170,170
2023-11-01T10:59:00,3,167,170
2023-11-01T11:20:00,9,161,170
2023-11-01T11:24:00,9,161,170
2023-11-01T11:29:00,7,163,170
